id,loan_amnt,funded_amnt,int_rate,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,addr_state,dti
1044701,2400,2400,11.71%,B,B3,MORTGAGE,Source Verified,Nov-11,Fully Paid,FL,1.6
1044761,4000,4000,16.29%,D,D1,RENT,Verified,Nov-11,Fully Paid,CA,20.91
1044775,8000,8000,15.96%,C,C5,RENT,Source Verified,Dec-11,Fully Paid,TX,23.51
1044801,1500,1500,14.65%,C,C3,MORTGAGE,Not Verified,Nov-11,Fully Paid,IL,2.64
1044826,2500,2500,12.69%,B,B5,OWN,Not Verified,Nov-11,Current,AZ,14.82
1044864,5250,5250,17.58%,D,D4,MORTGAGE,Not Verified,Dec-11,Current,KY,23.45
1044872,17200,17200,17.58%,D,D4,RENT,Source Verified,Dec-11,Fully Paid,TX,8.98
1044958,15000,15000,9.91%,B,B1,MORTGAGE,Not Verified,Dec-11,Fully Paid,MI,16.73
1044959,10000,10000,6.62%,A,A2,MORTGAGE,Source Verified,Dec-11,Fully Paid,MD,6.04
1044982,6000,6000,9.91%,B,B1,RENT,Not Verified,Nov-11,Fully Paid,AZ,11.57
1044994,3000,3000,16.77%,D,D2,RENT,Not Verified,Dec-11,Charged Off,CA,12.87
1045034,1800,1800,11.71%,B,B3,RENT,Not Verified,Nov-11,Fully Paid,MI,15.33
1045042,25000,25000,17.58%,D,D4,MORTGAGE,Verified,Dec-11,Fully Paid,CT,12.96
1045043,8500,8500,8.90%,A,A5,RENT,Source Verified,Dec-11,Fully Paid,MD,18.28
1045045,35000,35000,22.35%,F,F5,MORTGAGE,Verified,Dec-11,Charged Off,MO,15.84
1045047,12000,12000,6.62%,A,A2,MORTGAGE,Verified,Dec-11,Fully Paid,KY,12.09
1045054,18200,18200,18.25%,D,D5,MORTGAGE,Verified,Dec-11,Fully Paid,GA,10.07
1045091,3000,3000,14.65%,C,C3,MORTGAGE,Source Verified,Dec-11,Fully Paid,MI,5.19
1045100,12000,12000,14.27%,C,C2,RENT,Source Verified,Dec-11,Current,NY,13.09
1045106,5000,5000,7.51%,A,A3,MORTGAGE,Not Verified,Dec-11,Fully Paid,RI,12.37
1045108,9600,9600,7.90%,A,A4,RENT,Source Verified,Dec-11,Fully Paid,TX,6.8
1045133,4800,4800,6.03%,A,A1,MORTGAGE,Not Verified,Dec-11,Fully Paid,AZ,5.52
1045159,18000,18000,19.42%,E,E3,MORTGAGE,Source Verified,Dec-11,Current,TX,13.07
1045198,4500,4500,6.03%,A,A1,RENT,Source Verified,Dec-11,Fully Paid,FL,10.99
1045232,21000,21000,16.77%,D,D2,MORTGAGE,Verified,Dec-11,Fully Paid,OH,13.69
1045240,28625,28625,20.30%,E,E5,OWN,Verified,Dec-11,Fully Paid,NY,21.25
1045284,20000,20000,13.49%,C,C1,RENT,Verified,Dec-11,Fully Paid,NJ,17.16
1045291,27000,27000,12.42%,B,B4,MORTGAGE,Verified,Dec-11,Current,MA,12.84
1045293,5000,5000,9.91%,B,B1,MORTGAGE,Source Verified,Dec-11,Fully Paid,FL,6.98
1045315,27700,27700,20.30%,E,E5,MORTGAGE,Verified,Dec-11,Current,OR,0.32
1045339,3200,3200,7.90%,A,A4,MORTGAGE,Not Verified,Dec-11,Charged Off,GA,27.15
1045354,14400,14400,11.71%,B,B3,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,10.5
1045358,24000,24000,12.69%,B,B5,MORTGAGE,Verified,Dec-11,Charged Off,WA,25.54
1045375,12000,12000,12.42%,B,B4,RENT,Source Verified,Dec-11,Fully Paid,WA,14.18
1045401,22000,22000,12.69%,B,B5,RENT,Verified,Dec-11,Current,GA,15.81
1045409,35000,35000,17.27%,D,D3,MORTGAGE,Source Verified,Dec-11,Fully Paid,NJ,5.65
1045417,4000,4000,7.90%,A,A4,MORTGAGE,Source Verified,Dec-11,Fully Paid,MA,9.75
1045458,14000,14000,11.71%,B,B3,RENT,Not Verified,Dec-11,Fully Paid,NY,14.94
1045468,15000,15000,10.65%,B,B2,RENT,Not Verified,Dec-11,Fully Paid,CA,21.58
1045472,17625,17625,20.30%,E,E5,OWN,Source Verified,Dec-11,Charged Off,MD,19.17
1045477,4000,4000,19.03%,E,E2,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,7.2
1045509,9200,9200,12.42%,B,B4,RENT,Source Verified,Dec-11,Fully Paid,CA,19.96
1045515,5000,5000,12.69%,B,B5,RENT,Source Verified,Dec-11,Fully Paid,AZ,14.8
1045519,29000,29000,12.69%,B,B5,OWN,Verified,Dec-11,Fully Paid,UT,12.88
1045540,15200,15200,15.27%,C,C4,MORTGAGE,Not Verified,Dec-11,Charged Off,TX,22.19
1045554,14125,14125,15.27%,C,C4,RENT,Verified,Dec-11,Fully Paid,UT,23.54
1045560,20000,20000,12.42%,B,B4,MORTGAGE,Source Verified,Dec-11,Fully Paid,TX,8.41
1045584,12000,12000,6.03%,A,A1,MORTGAGE,Source Verified,Dec-11,Fully Paid,AL,6.17
1045590,13200,13200,14.27%,C,C2,RENT,Not Verified,Dec-11,Current,CO,12.61
1045616,10000,10000,6.62%,A,A2,RENT,Not Verified,Dec-11,Fully Paid,NY,8.29
1045684,15000,15000,10.65%,B,B2,MORTGAGE,Not Verified,Dec-11,Fully Paid,TX,13.14
1045712,3625,3625,16.29%,D,D1,RENT,Source Verified,Dec-11,Fully Paid,NJ,20.85
1045739,2500,2500,10.65%,B,B2,RENT,Verified,Dec-11,Fully Paid,CA,20.08
1045759,5000,5000,15.96%,C,C5,MORTGAGE,Source Verified,Nov-11,Fully Paid,NC,18.53
1045795,17375,17375,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Fully Paid,TX,19.15
1045826,6000,6000,6.03%,A,A1,MORTGAGE,Not Verified,Nov-11,Fully Paid,AL,12.15
1045841,35000,35000,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Fully Paid,VA,4.34
1045843,15000,15000,16.77%,D,D2,RENT,Source Verified,Dec-11,Fully Paid,CO,16.45
1045885,25000,25000,24.11%,G,G5,MORTGAGE,Verified,Dec-11,Fully Paid,TX,8.3
1045892,8000,8000,8.90%,A,A5,OWN,Not Verified,Dec-11,Fully Paid,MO,14.75
1045902,12000,12000,7.51%,A,A3,RENT,Verified,Dec-11,Fully Paid,MD,11.91
1045909,30000,30000,18.64%,E,E1,MORTGAGE,Verified,Dec-11,Fully Paid,TX,15.58
1045932,12000,12000,6.62%,A,A2,MORTGAGE,Verified,Dec-11,Fully Paid,MO,12.53
1045966,16000,16000,22.35%,F,F5,MORTGAGE,Source Verified,Dec-11,Charged Off,MD,21.16
1045970,10000,10000,7.51%,A,A3,MORTGAGE,Not Verified,Dec-11,Fully Paid,FL,13.08
1045978,19075,19075,17.58%,D,D4,RENT,Verified,Dec-11,Charged Off,NY,23.91
1045996,4000,4000,6.03%,A,A1,MORTGAGE,Not Verified,Nov-11,Fully Paid,MO,9.01
1046029,12000,12000,19.91%,E,E4,RENT,Verified,Dec-11,Charged Off,NY,14.38
1046031,25000,25000,15.96%,C,C5,RENT,Verified,Dec-11,Fully Paid,CA,8.21
1046047,10000,10000,12.42%,B,B4,RENT,Not Verified,Dec-11,Fully Paid,NY,8.55
1046117,33600,33600,14.27%,C,C2,RENT,Source Verified,Dec-11,Current,IL,20.57
1046153,28200,28200,19.03%,E,E2,MORTGAGE,Verified,Dec-11,Current,MD,22.88
1046181,14400,14400,14.27%,C,C2,MORTGAGE,Not Verified,Dec-11,Fully Paid,IL,7.7
1046204,20000,20000,13.49%,C,C1,RENT,Not Verified,Dec-11,Fully Paid,OH,17.68
1046227,14000,14000,17.58%,D,D4,RENT,Not Verified,Dec-11,Fully Paid,NJ,11.65
1046245,6000,6000,12.42%,B,B4,MORTGAGE,Source Verified,Dec-11,Fully Paid,NC,18.84
1046247,12000,12000,11.71%,B,B3,RENT,Source Verified,Dec-11,Fully Paid,MA,4.67
1046255,3000,3000,10.65%,B,B2,RENT,Not Verified,Dec-11,Charged Off,AZ,8.58
1046275,6000,6000,7.90%,A,A4,RENT,Not Verified,Dec-11,Fully Paid,SD,5.54
1046276,3000,3000,10.65%,B,B2,RENT,Not Verified,Dec-11,Fully Paid,PA,17.96
1046300,9000,9000,16.77%,D,D2,RENT,Verified,Dec-11,Fully Paid,OH,16.74
1046328,12000,12000,11.71%,B,B3,RENT,Source Verified,Dec-11,Fully Paid,NY,14.19
1046334,15600,15600,12.69%,B,B5,RENT,Verified,Dec-11,Fully Paid,FL,11.42
1046355,8575,8575,15.27%,C,C4,RENT,Not Verified,Dec-11,Fully Paid,MI,24.58
1046358,11250,11250,12.69%,B,B5,RENT,Source Verified,Dec-11,Fully Paid,NY,16.27
1046366,25000,25000,15.27%,C,C4,RENT,Verified,Dec-11,Fully Paid,AZ,15.5
1046371,9000,9000,8.90%,A,A5,RENT,Not Verified,Dec-11,Fully Paid,NY,3.3
1046380,4000,4000,6.62%,A,A2,MORTGAGE,Source Verified,Dec-11,Fully Paid,FL,10.48
1046382,21200,21200,18.25%,D,D5,RENT,Verified,Dec-11,Fully Paid,CO,23.25
1046407,7000,7000,18.64%,E,E1,RENT,Source Verified,Dec-11,Fully Paid,TX,8.8
1046442,20000,20000,13.49%,C,C1,RENT,Verified,Dec-11,Charged Off,NY,23.31
1046443,7200,7200,6.62%,A,A2,MORTGAGE,Verified,Dec-11,Fully Paid,CA,11.46
1046448,11200,11200,10.65%,B,B2,RENT,Verified,Dec-11,Fully Paid,CA,10.15
1046456,8000,8000,12.69%,B,B5,MORTGAGE,Not Verified,Dec-11,Fully Paid,IL,10.05
1046480,3000,3000,12.42%,B,B4,MORTGAGE,Not Verified,Dec-11,Current,PA,6.6
1046507,3050,3050,9.91%,B,B1,RENT,Verified,Dec-11,Fully Paid,TX,3.5
1046511,6250,6250,15.96%,C,C5,RENT,Not Verified,Dec-11,Fully Paid,WI,20.85
1046516,15000,15000,12.42%,B,B4,MORTGAGE,Source Verified,Dec-11,Fully Paid,MO,6.79
1046530,16000,16000,15.27%,C,C4,RENT,Verified,Dec-11,Current,NY,7.76
1046531,4500,4500,14.27%,C,C2,RENT,Not Verified,Nov-11,Charged Off,FL,18.92
1046549,8000,8000,15.96%,C,C5,OWN,Source Verified,Dec-11,Fully Paid,GA,12.34
1046552,15000,15000,22.35%,F,F5,RENT,Verified,Dec-11,Charged Off,NY,17.57
1046561,5000,5000,6.62%,A,A2,OWN,Source Verified,Dec-11,Fully Paid,FL,13.76
1046604,3500,3500,14.27%,C,C2,RENT,Not Verified,Nov-11,Fully Paid,CA,20.19
1046616,23700,23700,17.58%,D,D4,RENT,Source Verified,Dec-11,Fully Paid,MA,13.17
1046641,17250,17250,19.42%,E,E3,RENT,Verified,Dec-11,Fully Paid,GA,4.08
1046646,35000,35000,13.49%,C,C1,MORTGAGE,Verified,Dec-11,Fully Paid,PA,7.72
1046653,8000,8000,9.91%,B,B1,RENT,Source Verified,Dec-11,Charged Off,PA,3.88
1046668,20000,20000,15.96%,C,C5,MORTGAGE,Verified,Dec-11,Fully Paid,VA,24.92
1046712,5500,5500,9.91%,B,B1,MORTGAGE,Not Verified,Dec-11,Fully Paid,TX,8.75
1046749,15000,15000,17.27%,D,D3,RENT,Source Verified,Dec-11,Fully Paid,CT,5.84
1046792,28000,28000,18.64%,E,E1,MORTGAGE,Verified,Dec-11,Charged Off,NY,10.18
1046809,8500,8500,10.65%,B,B2,RENT,Source Verified,Dec-11,Fully Paid,NY,16.32
1046822,24000,24000,17.58%,D,D4,MORTGAGE,Verified,Dec-11,Fully Paid,NH,14.33
1046826,15075,15075,15.27%,C,C4,RENT,Not Verified,Dec-11,Charged Off,NY,20.5
1046840,20000,20000,18.64%,E,E1,RENT,Source Verified,Dec-11,Fully Paid,CA,12.28
1046854,12000,12000,14.27%,C,C2,RENT,Not Verified,Dec-11,Fully Paid,CA,24.56
1046890,6075,6075,6.03%,A,A1,MORTGAGE,Source Verified,Dec-11,Fully Paid,MA,10.17
1046905,25000,25000,22.06%,F,F4,RENT,Source Verified,Dec-11,Charged Off,CA,7.04
1046931,3000,3000,11.71%,B,B3,RENT,Not Verified,Dec-11,Fully Paid,CO,10.68
1046942,6000,6000,8.90%,A,A5,MORTGAGE,Not Verified,Dec-11,Fully Paid,TX,8.91
1046950,12000,12000,11.71%,B,B3,RENT,Verified,Dec-11,Fully Paid,NY,18.31
1046969,11000,11000,13.49%,C,C1,MORTGAGE,Verified,Dec-11,Current,CA,10.94
1046979,30000,30000,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Fully Paid,NH,17.98
1047002,11000,11000,12.42%,B,B4,RENT,Source Verified,Dec-11,Fully Paid,NC,18.17
1047014,6000,6000,7.90%,A,A4,MORTGAGE,Source Verified,Dec-11,Fully Paid,RI,4.07
1047018,5000,5000,11.71%,B,B3,RENT,Source Verified,Dec-11,Fully Paid,OK,13.48
1047020,25000,25000,18.25%,D,D5,MORTGAGE,Source Verified,Dec-11,Fully Paid,NY,18.84
1047031,12000,12000,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Charged Off,NJ,9.35
1047061,7000,7000,8.90%,A,A5,RENT,Source Verified,Dec-11,Charged Off,NJ,6.13
1047067,3575,3575,7.51%,A,A3,RENT,Source Verified,Dec-11,Fully Paid,FL,14.59
1047075,21600,21600,19.03%,E,E2,RENT,Source Verified,Dec-11,Fully Paid,CA,9.71
1047080,9750,9750,16.77%,D,D2,RENT,Source Verified,Dec-11,Fully Paid,OR,12.74
1047082,15250,15250,12.69%,B,B5,MORTGAGE,Source Verified,Dec-11,Current,GA,26.62
1047098,13500,13500,9.91%,B,B1,MORTGAGE,Verified,Dec-11,Fully Paid,HI,20.34
1047124,5000,5000,14.27%,C,C2,OWN,Not Verified,Dec-11,Fully Paid,FL,17
1047133,3000,3000,8.90%,A,A5,RENT,Source Verified,Dec-11,Charged Off,NJ,8.24
1047143,3975,3975,17.58%,D,D4,MORTGAGE,Source Verified,Dec-11,Current,NV,10.29
1047145,10000,10000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,VA,17.63
1047168,10625,10625,12.42%,B,B4,RENT,Not Verified,Dec-11,Fully Paid,NY,23.36
1047209,21000,21000,15.27%,C,C4,MORTGAGE,Verified,Dec-11,Current,WA,13.23
1047216,8000,8000,7.90%,A,A4,RENT,Not Verified,Dec-11,Fully Paid,IL,8.5
1047217,12000,12000,14.65%,C,C3,RENT,Source Verified,Dec-11,Fully Paid,GA,15.45
1047248,35000,35000,23.13%,G,G2,MORTGAGE,Source Verified,Dec-11,Charged Off,CA,18.36
1047256,8800,8800,6.03%,A,A1,MORTGAGE,Not Verified,Dec-11,Fully Paid,OH,8.85
1047260,5000,5000,16.77%,D,D2,MORTGAGE,Source Verified,Dec-11,Charged Off,MN,24.54
1047322,12000,12000,16.29%,D,D1,RENT,Source Verified,Dec-11,Charged Off,NY,6.1
1047351,6000,6000,16.77%,D,D2,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,6.83
1047357,35000,35000,15.96%,C,C5,MORTGAGE,Verified,Dec-11,Charged Off,CO,15.04
1047368,24000,24000,14.65%,C,C3,MORTGAGE,Verified,Dec-11,Charged Off,GA,17.15
1047379,3800,3800,6.03%,A,A1,OWN,Verified,Dec-11,Fully Paid,NJ,21.32
1047384,20000,20000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,SD,9.58
1047388,20000,20000,12.42%,B,B4,MORTGAGE,Verified,Dec-11,Current,AZ,20.12
1047400,12000,12000,17.58%,D,D4,MORTGAGE,Verified,Dec-11,Current,NC,16.27
1047402,5000,5000,9.91%,B,B1,OWN,Source Verified,Dec-11,Fully Paid,GA,23.18
1047409,6000,6000,12.42%,B,B4,RENT,Source Verified,Dec-11,Charged Off,CA,8.92
1047427,3200,3200,12.69%,B,B5,RENT,Source Verified,Dec-11,Fully Paid,NV,4.71
1047451,28000,28000,7.90%,A,A4,MORTGAGE,Verified,Dec-11,Fully Paid,CA,9.81
1047458,30000,30000,19.42%,E,E3,MORTGAGE,Source Verified,Dec-11,Fully Paid,KY,7.95
1047470,5000,5000,9.91%,B,B1,RENT,Source Verified,Dec-11,Fully Paid,CO,19.01
1047511,16000,16000,6.62%,A,A2,MORTGAGE,Not Verified,Dec-11,Fully Paid,PA,9.77
1047518,10000,10000,16.77%,D,D2,OWN,Source Verified,Dec-11,Fully Paid,CA,8.43
1047525,8500,8500,17.58%,D,D4,RENT,Source Verified,Dec-11,Fully Paid,CT,8.4
1047534,20000,20000,14.27%,C,C2,RENT,Verified,Dec-11,Fully Paid,NY,10.08
1047552,7875,7875,17.27%,D,D3,OWN,Not Verified,Dec-11,Charged Off,NV,10.28
1047556,16000,16000,17.27%,D,D3,RENT,Not Verified,Dec-11,Current,CA,10.91
1047559,1000,1000,10.65%,B,B2,RENT,Source Verified,Dec-11,Fully Paid,NY,4
1047564,22000,22000,12.69%,B,B5,MORTGAGE,Verified,Dec-11,Current,MN,11.98
1047572,10000,10000,6.03%,A,A1,MORTGAGE,Verified,Dec-11,Fully Paid,TX,12.29
1047604,8000,8000,12.69%,B,B5,RENT,Not Verified,Dec-11,Charged Off,CA,11.13
1047606,18000,18000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,VA,2.1
1047612,24250,24250,24.11%,G,G5,MORTGAGE,Verified,Dec-11,Fully Paid,LA,12.27
1047629,11325,11325,9.91%,B,B1,RENT,Verified,Dec-11,Fully Paid,CA,16.8
1047638,16800,16800,12.42%,B,B4,RENT,Not Verified,Dec-11,Fully Paid,CA,15.75
1047639,6350,6350,11.71%,B,B3,RENT,Source Verified,Dec-11,Current,CA,4.71
1047644,30000,30000,18.64%,E,E1,MORTGAGE,Verified,Dec-11,Fully Paid,TX,12.69
1047650,9000,9000,10.65%,B,B2,RENT,Source Verified,Dec-11,Fully Paid,MA,9.65
1047652,6250,6250,12.69%,B,B5,OWN,Not Verified,Dec-11,Fully Paid,MI,23.26
1047657,22000,22000,7.90%,A,A4,RENT,Verified,Dec-11,Fully Paid,NJ,16.14
1047659,5000,5000,7.51%,A,A3,MORTGAGE,Verified,Dec-11,Fully Paid,CA,28.21
1047665,5000,5000,14.27%,C,C2,RENT,Not Verified,Dec-11,Fully Paid,GA,9.58
1047667,8000,8000,6.03%,A,A1,MORTGAGE,Source Verified,Dec-11,Fully Paid,NJ,7.32
1047704,8500,8500,11.71%,B,B3,RENT,Source Verified,Dec-11,Fully Paid,MN,12.19
1047705,28100,28100,17.58%,D,D4,RENT,Verified,Dec-11,Fully Paid,NJ,23.1
1047711,15000,15000,16.77%,D,D2,RENT,Not Verified,Dec-11,Fully Paid,MD,7.29
1047727,9000,9000,16.29%,D,D1,MORTGAGE,Not Verified,Dec-11,Fully Paid,MN,12.18
1047743,25000,25000,17.58%,D,D4,RENT,Verified,Dec-11,Fully Paid,CA,18.85
1047748,35000,35000,22.35%,F,F5,MORTGAGE,Verified,Dec-11,Fully Paid,CA,17.24
1047765,35000,35000,19.42%,E,E3,MORTGAGE,Verified,Dec-11,Fully Paid,GA,11.41
1047771,15000,15000,7.90%,A,A4,OWN,Source Verified,Dec-11,Fully Paid,OH,10.64
1047779,24000,24000,7.90%,A,A4,RENT,Verified,Dec-11,Fully Paid,NJ,10.92
1047813,5200,5200,9.91%,B,B1,MORTGAGE,Verified,Dec-11,Fully Paid,OH,22.67
1047832,6800,6800,10.65%,B,B2,RENT,Source Verified,Dec-11,Fully Paid,CA,18.63
1047885,20000,20000,17.27%,D,D3,MORTGAGE,Verified,Dec-11,Fully Paid,NV,17.52
1047889,25600,25600,15.96%,C,C5,RENT,Verified,Dec-11,Fully Paid,CA,18.01
1047906,4000,4000,10.65%,B,B2,RENT,Not Verified,Dec-11,Fully Paid,GA,8.9
1047910,12000,12000,11.71%,B,B3,RENT,Not Verified,Dec-11,Fully Paid,CA,8.85
1047935,16000,16000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,MD,6.56
1047952,13000,13000,9.91%,B,B1,RENT,Source Verified,Dec-11,Fully Paid,CA,1.8
1047954,14000,14000,10.65%,B,B2,MORTGAGE,Source Verified,Dec-11,Fully Paid,PA,8.58
1047966,8000,8000,7.51%,A,A3,RENT,Not Verified,Dec-11,Fully Paid,VA,1.77
1047970,4000,4000,12.42%,B,B4,RENT,Not Verified,Dec-11,Fully Paid,IL,15.13
1047982,24000,24000,21.28%,F,F2,MORTGAGE,Source Verified,Dec-11,Charged Off,AZ,12.27
1047987,8250,8250,15.96%,C,C5,MORTGAGE,Verified,Dec-11,Fully Paid,NY,15.6
1047994,15000,15000,13.49%,C,C1,OWN,Source Verified,Dec-11,Fully Paid,GA,18.84
1048015,16000,16000,12.42%,B,B4,RENT,Source Verified,Dec-11,Current,NJ,12.39
1048016,25000,25000,14.27%,C,C2,RENT,Source Verified,Dec-11,Charged Off,NY,20.68
1048026,7800,7800,13.49%,C,C1,MORTGAGE,Verified,Dec-11,Fully Paid,NY,5.1
1048044,6500,6500,13.49%,C,C1,OWN,Not Verified,Dec-11,Fully Paid,PA,21.89
1048051,35000,35000,12.69%,B,B5,RENT,Source Verified,Dec-11,Charged Off,CT,1.5
1048064,35000,35000,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Current,MT,23.8
1048070,3000,3000,13.49%,C,C1,MORTGAGE,Not Verified,Dec-11,Fully Paid,GA,15.17
1048075,20000,20000,6.62%,A,A2,MORTGAGE,Verified,Dec-11,Fully Paid,TX,5.04
1048083,29700,29700,17.27%,D,D3,RENT,Verified,Dec-11,Charged Off,OH,11.49
1048110,9925,9925,6.62%,A,A2,RENT,Source Verified,Dec-11,Fully Paid,KS,20.95
1048116,6300,6300,9.91%,B,B1,RENT,Source Verified,Dec-11,Fully Paid,VA,12.61
1048132,9250,9250,9.91%,B,B1,RENT,Verified,Dec-11,Fully Paid,CA,10.09
1048140,3000,3000,7.90%,A,A4,OWN,Source Verified,Dec-11,Fully Paid,MO,15.7
1048151,10000,10000,6.03%,A,A1,MORTGAGE,Source Verified,Dec-11,Fully Paid,FL,12.21
1048161,15000,15000,15.96%,C,C5,MORTGAGE,Verified,Dec-11,Fully Paid,NY,6.86
1048162,5500,5500,12.69%,B,B5,RENT,Not Verified,Dec-11,Fully Paid,TX,21.3
1048164,10000,10000,13.49%,C,C1,RENT,Not Verified,Dec-11,Fully Paid,MA,10.1
1048214,10000,10000,15.96%,C,C5,RENT,Source Verified,Dec-11,Fully Paid,CA,6.27
1048215,24000,24000,12.69%,B,B5,MORTGAGE,Verified,Dec-11,Charged Off,CA,8.05
1048248,9000,9000,12.69%,B,B5,MORTGAGE,Not Verified,Dec-11,Fully Paid,MO,18.38
1048279,4000,4000,11.71%,B,B3,MORTGAGE,Not Verified,Dec-11,Fully Paid,FL,22.07
1048307,15000,15000,15.96%,C,C5,RENT,Not Verified,Dec-11,Fully Paid,DC,14.78
1048310,22000,22000,16.77%,D,D2,RENT,Source Verified,Dec-11,Fully Paid,CA,20.79
1048315,6500,6500,12.42%,B,B4,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,11.66
1048336,6325,6325,10.65%,B,B2,RENT,Not Verified,Dec-11,Fully Paid,TX,3.77
1048337,15000,15000,10.65%,B,B2,MORTGAGE,Source Verified,Dec-11,Charged Off,CA,16.34
1048362,12000,12000,8.90%,A,A5,RENT,Not Verified,Dec-11,Fully Paid,TX,10.28
1048372,5375,5375,18.25%,D,D5,RENT,Verified,Dec-11,Current,OH,11.56
1048390,18000,18000,19.91%,E,E4,MORTGAGE,Not Verified,Dec-11,Fully Paid,FL,6.81
1048392,10000,10000,15.27%,C,C4,RENT,Verified,Dec-11,Fully Paid,MD,3.64
1048395,21000,21000,7.51%,A,A3,MORTGAGE,Verified,Dec-11,Fully Paid,MT,27.02
1048407,6000,6000,7.51%,A,A3,RENT,Source Verified,Dec-11,Fully Paid,CT,22.12
1048423,10000,10000,11.71%,B,B3,RENT,Not Verified,Dec-11,Fully Paid,CA,19.82
1048435,1325,1325,6.62%,A,A2,OWN,Not Verified,Dec-11,Fully Paid,CA,26.22
1048475,8000,8000,16.29%,D,D1,RENT,Not Verified,Dec-11,Fully Paid,CA,15.53
1048482,30000,18550,20.30%,E,E5,RENT,Source Verified,Dec-11,Current,FL,18.77
1048519,6000,6000,10.65%,B,B2,OWN,Source Verified,Dec-11,Fully Paid,NJ,24.57
1048526,4000,4000,12.69%,B,B5,RENT,Not Verified,Dec-11,Charged Off,CO,6.86
1048535,12300,12300,7.51%,A,A3,RENT,Source Verified,Dec-11,Charged Off,FL,22.29
1048550,10000,10000,11.71%,B,B3,RENT,Not Verified,Dec-11,Fully Paid,CA,10.48
1048558,8000,8000,8.90%,A,A5,OWN,Verified,Dec-11,Fully Paid,PA,6.41
1048572,12000,12000,19.03%,E,E2,MORTGAGE,Source Verified,Dec-11,Charged Off,FL,13.41
1048621,35000,35000,12.42%,B,B4,RENT,Verified,Dec-11,Charged Off,VA,10.34
1048624,16000,16000,17.58%,D,D4,OWN,Not Verified,Dec-11,Current,UT,12.83
1048647,3250,3250,16.29%,D,D1,RENT,Verified,Dec-11,Fully Paid,NY,15.17
1048659,15850,15850,17.27%,D,D3,RENT,Not Verified,Dec-11,Charged Off,PA,15.9
1048666,7000,7000,6.62%,A,A2,RENT,Source Verified,Dec-11,Fully Paid,MA,9.27
1048681,14000,14000,19.91%,E,E4,MORTGAGE,Source Verified,Dec-11,Current,WA,11.31
1048690,4000,4000,14.27%,C,C2,RENT,Source Verified,Dec-11,Fully Paid,CA,1.37
1048692,6500,6500,14.27%,C,C2,MORTGAGE,Verified,Dec-11,Fully Paid,WV,11.36
1048710,7000,7000,14.27%,C,C2,MORTGAGE,Source Verified,Dec-11,Charged Off,KY,12.18
1048727,22000,22000,14.65%,C,C3,MORTGAGE,Source Verified,Dec-11,Current,UT,6.93
1048797,3000,3000,12.42%,B,B4,MORTGAGE,Not Verified,Dec-11,Fully Paid,AL,23.65
1048800,5600,5600,7.51%,A,A3,RENT,Source Verified,Dec-11,Fully Paid,AZ,20.51
1048806,35000,35000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,AZ,20.02
1048813,25000,25000,14.65%,C,C3,RENT,Verified,Dec-11,Fully Paid,NY,18.14
1048835,24000,24000,12.69%,B,B5,RENT,Source Verified,Dec-11,Fully Paid,NY,10.25
1048862,7500,7500,7.90%,A,A4,RENT,Source Verified,Dec-11,Fully Paid,MA,4.26
1048874,12000,12000,12.42%,B,B4,MORTGAGE,Source Verified,Dec-11,Charged Off,AR,14
1048877,4800,4800,12.42%,B,B4,RENT,Verified,Dec-11,Fully Paid,LA,22.88
1048881,7500,7500,7.51%,A,A3,MORTGAGE,Not Verified,Dec-11,Fully Paid,FL,3.21
1048887,23600,23600,21.67%,F,F3,MORTGAGE,Verified,Dec-11,Charged Off,OH,7.94
1048906,20400,20400,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Fully Paid,NY,11.52
1048911,20000,20000,16.77%,D,D2,MORTGAGE,Verified,Dec-11,Fully Paid,TX,18.09
1048917,12000,12000,7.90%,A,A4,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,4.8
1048930,10000,10000,13.49%,C,C1,RENT,Not Verified,Dec-11,Current,MO,25.51
1048931,13200,13200,12.69%,B,B5,RENT,Not Verified,Dec-11,Fully Paid,AK,22.93
1048941,12000,12000,6.62%,A,A2,OWN,Not Verified,Dec-11,Fully Paid,NY,26.16
1048949,35000,35000,11.71%,B,B3,MORTGAGE,Verified,Dec-11,Current,WA,16.63
1048973,18000,18000,11.71%,B,B3,RENT,Source Verified,Dec-11,Fully Paid,GA,22.03
1048982,20000,20000,14.65%,C,C3,MORTGAGE,Source Verified,Dec-11,Fully Paid,CA,5.62
